item_id,year,date_norm,date_raw,date_method,title_ascii
micro_IA40244208_0809,2011,2011,2011-01-01T00:00:00Z,exact,Physical activity of Canadian children and youth: Accelerometer results from the 2007 to 2009 Canadian Health Measures Survey
micro_IA40244208_0944,2011,2011,2011-01-01T00:00:00Z,exact,Spotlight on transformation. Issue 24 (April 2011)
micro_IA40244208_0947,2011,2011,2011-01-01T00:00:00Z,exact,Spotlight on transformation. Issue 23 (February 2011)
micro_IA40244208_1496,2011,2011,2011-01-01T00:00:00Z,exact,"Chronic diseases in Canada. Volume 31, number 2 (March 2011)"
micro_IA40244208_1497,2011,2011,2011-01-01T00:00:00Z,exact,"Maladies chroniques au Canada. Volume 31, numero 2 (mars 2011)"
micro_IA40244208_1550,2011,2011,2011-01-01T00:00:00Z,exact,"Quarterly population report. Fourth quarter 2010 (March 24, 2011)"
micro_IA40244208_1557,2011,2011,2011-01-01T00:00:00Z,exact,Fertility in Alberta
micro_IA40244208_1558,2011,2011,2011-01-01T00:00:00Z,exact,"Recent migration trends in census divisions Fort McMurray, Calgary, and Edmonton"
micro_IA40244208_1568,2011,2011,2011-01-01T00:00:00Z,exact,Alberta population projections 2011-2050 by census division
micro_IA40244208_1681,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report Extended Health Care Plan
micro_IA40244208_1682,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report Extended Health Care Plan for Retired Employees
micro_IA40244208_1683,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report Public Employees Dental Fund
micro_IA40244208_1975,2011,2011,2011-01-01T00:00:00Z,exact,Mountain pine beetle survey in the Peace Region of British Columbia and adjacent areas in Alberta
micro_IA40244208_1983,2011,2011,2011-01-01T00:00:00Z,exact,Forest health and mortality of advance regeneration following canopy tree mortality caused by the mountain pine beetle
micro_IA40244208_2484,2011,2011,2011-01-01T00:00:00Z,exact,Hospitalizations for ambulatory care sensitive conditions (ACSC) the factors that matter
micro_IA40244208_2492,2011,2011,2011-05-01T00:00:00Z,exact,Health Research Working Paper Series (May 2011)
micro_IA40244208_2598,2011,2011,2011-01-01T00:00:00Z,exact,2010-12 report on plans and priorities
micro_IA40244208_2612,2011,2011,2011-01-01T00:00:00Z,exact,2011-2012 estimates. Report on plans and priorities
micro_IA40244208_2613,2011,2011,2011-01-01T00:00:00Z,exact,2011-2012 budget des depenses. Rapport sur les plans et les priorites
micro_IA40244208_2616,2011,2011,2011-01-01T00:00:00Z,exact,2011-12 estimates. Report on plans and priorities
micro_IA40244208_2627,2011,2011,2011-01-01T00:00:00Z,exact,"2011-2012 estimates. Part III, Report on plans and priorities"
micro_IA40244208_2628,2011,2011,2011-01-01T00:00:00Z,exact,"Estimations de 2011-2012. Partie III, Rapport sur les plans et les priorites"
micro_IA40244208_2633,2011,2011,2011-01-01T00:00:00Z,exact,"Report on plans and priorities for the period ending March 31, 2012"
micro_IA40244208_2643,2011,2011,2011-01-01T00:00:00Z,exact,2011-2012 report on plans and priorities
micro_IA40244208_2645,2011,2011,2011-01-01T00:00:00Z,exact,"2011-12 estimates. Part III, Report on plans and priorities"
micro_IA40244208_2653,2011,2011,2011-01-01T00:00:00Z,exact,Report on plans and priorities 2011-2012
micro_IA40244208_2815,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-25 (June 24, 2011)"
micro_IA40244208_2817,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-27 (July 8, 2011)"
micro_IA40244208_2818,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-28 (July 15th, 2011)"
micro_IA40244208_2820,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-30 (July 29, 2011)"
micro_IA40244208_2821,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-31 (August 5, 2011)"
micro_IA40244208_2990,2011,2011,2011-01-01T00:00:00Z,exact,Turning the corner to a better tomorrow 2011 Ontario budget : budget papers
micro_IA40244208_3117,2011,2011,2011-01-01T00:00:00Z,exact,Field crop protection guide 2011-2012 publication 812
micro_IA40244208_3146,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244208_3148,2011,2011,2011-01-01T00:00:00Z,exact,2010 access and privacy statistics 2010 annual report
micro_IA40244208_3153,2011,2011,2011-01-01T00:00:00Z,exact,"Social, economic and cultural overview of the Gulf region"
micro_IA40244208_3155,2011,2011,2011-01-01T00:00:00Z,exact,"Social, economic and cultural overview of western Newfoundland and southern Labrador"
micro_IA40244208_3157,2011,2011,2011-01-01T00:00:00Z,exact,"Social, economic and cultural overview of the Quebec Region"
micro_IA40244208_3161,2011,2011,2011-01-01T00:00:00Z,exact,2011-12 estimates. Report on plans and priorities
micro_IA40244208_3162,2011,2011,2011-01-01T00:00:00Z,exact,Budget des depenses 2011-2012. Rapport sur les plans et les priorites
micro_IA40244208_3163,2011,2011,2011-01-01T00:00:00Z,exact,Hazardous Materials Information Review Commission 2011-2012 report on plans and priorities
micro_IA40244208_3167,2011,2011,2011-01-01T00:00:00Z,exact,Development of a shellfish monitoring network in Atlantic Canada 1996-1997
micro_IA40244208_3254,2011,2011,2011-01-01T00:00:00Z,exact,Minister's annual report on drinking water 2011
micro_IA40244208_3260,2011,2011,2011-01-01T00:00:00Z,exact,"Forest health conditions in Ontario, 2009"
micro_IA40244208_3270,2011,2011,2011-01-01T00:00:00Z,exact,Information forestry. August 2011
micro_IA40244208_3297,2011,2011,2011-01-01T00:00:00Z,exact,A land manager's guide to conserving habitat for forest birds in southern Ontario
micro_IA40244208_3299,2011,2011,2011-01-01T00:00:00Z,exact,Ontario population projections update 2010-2036 Ontario and its 49 census divisions
micro_IA40244208_3363,2011,2011,2011-01-01T00:00:00Z,exact,"PMPRB newsletter. Volume 15, issue no. 2 (April 2011)"
micro_IA40244208_3364,2011,2011,2011-01-01T00:00:00Z,exact,"PMPRB newsletter. Volume 15, issue no. 3 (July 2011)"
micro_IA40244209_0001,2011,2011,2011-01-01T00:00:00Z,exact,2011-12 report on plans and priorities
micro_IA40244209_0002,2011,2011,2011-01-01T00:00:00Z,exact,2011-2012 rapport sur les plans et les priorites
micro_IA40244209_0009,2011,2011,2011-01-01T00:00:00Z,exact,2011-12 report on plans and priorities
micro_IA40244209_0023,2011,2011,2011-01-01T00:00:00Z,exact,"2011-12 estimates. Part III, Report on plans and priorities"
micro_IA40244209_0053,2011,2011,2011-01-01T00:00:00Z,exact,Chronic wasting disease
micro_IA40244209_0093,2011,2011,2011-01-01T00:00:00Z,exact,Building bridges improving care in custody for people living with mental illness
micro_IA40244209_0136,2011,2011,2011-01-01T00:00:00Z,exact,Budget and fiscal plan 2011/12-2013/14
micro_IA40244209_0282,2011,2011,2011-01-01T00:00:00Z,exact,"Yukon influenza surveillance report. Influenza season: 2010-2011. Report 4, Summary report, fluwatch weeks 48-52 (November 28, 2010-January 1, 2011)"
micro_IA40244209_0283,2011,2011,2011-01-01T00:00:00Z,exact,"Yukon influenza surveillance report. Influenza season: 2010-2011. Report 6, Summary report, fluwatch weeks 5-8 (January 30-February 26, 2011)"
micro_IA40244209_0284,2011,2011,2011-01-01T00:00:00Z,exact,"Yukon influenza surveillance report. Influenza season: 2010-2011. Report 6, Summary report, fluwatch weeks 5-8 (January 30-February 26, 2011)"
micro_IA40244209_0285,2011,2011,2011-01-01T00:00:00Z,exact,Research for growth 2010-11 annual report
micro_IA40244209_0414,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-2011 to the Minister of Health
micro_IA40244209_0415,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report to the Minister of Health
micro_IA40244209_0416,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report to the Minister of Health
micro_IA40244209_0417,2011,2011,2011-01-01T00:00:00Z,exact,"Annual report to the Minister of Health for the 2010-11 fiscal year ended March 31, 2011"
micro_IA40244209_0418,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report to the Minister of Health
micro_IA40244209_0419,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-11
micro_IA40244209_0420,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-11
micro_IA40244209_0459,2011,2011,2011-01-01T00:00:00Z,exact,10-11 annual report
micro_IA40244209_0460,2011,2011,2011-01-01T00:00:00Z,exact,10-11 annual statistical report
micro_IA40244209_0463,2011,2011,2011-01-01T00:00:00Z,exact,10-11 annual report
micro_IA40244209_0469,2011,2011,2011-01-01T00:00:00Z,exact,10-11 annual report
micro_IA40244209_0483,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-2011
micro_IA40244209_0621,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report Extended Health Care Plan for Certain Other Retired Employees
micro_IA40244209_0683,2011,2011,2011-01-01T00:00:00Z,exact,"Chronic diseases and injuries in Canada Volume 31, number 3 (June 2011)"
micro_IA40244209_0684,2011,2011,2011-01-01T00:00:00Z,exact,"Maladies chroniques et blessures au Canada. Volume 31, numero 3 (juin 2011)"
micro_IA40244209_0687,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244209_0696,2011,2011,2011-01-01T00:00:00Z,exact,Programs and services for Ontario farmers
micro_IA40244209_0751,2011,2011,2011-01-01T00:00:00Z,exact,Population report. June 2011
micro_IA40244209_0767,2011,2011,2011-01-01T00:00:00Z,exact,Insights into the healthy immigrant effect mortality by period of immigration and birthplace
micro_IA40244209_0769,2011,2011,2011-01-01T00:00:00Z,exact,Results from the Canadian Household Panel Survey Pilot
micro_IA40244209_0786,2011,2011,2011-01-01T00:00:00Z,exact,An investigation report regarding an English-only H1N1 flyer from communication crash to communication coup
micro_IA40244209_0796,2011,2011,2011-01-01T00:00:00Z,exact,WSIB 2011 premium rates manual
micro_IA40244209_0835,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-33 (August 19, 2011)"
micro_IA40244209_0841,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-39 (September 30, 2011)"
micro_IA40244209_0843,2011,2011,2011-01-01T00:00:00Z,exact,"Infoline. Issue 11-41 (October 14, 2011)"
micro_IA40244209_1170,2011,2011,2011-01-01T00:00:00Z,exact,Lambda-cyhalothrin
micro_IA40244209_1172,2011,2011,2011-01-01T00:00:00Z,exact,Novaluron
micro_IA40244209_1174,2011,2011,2011-01-01T00:00:00Z,exact,Propamocarb hydrochloride
micro_IA40244209_1176,2011,2011,2011-01-01T00:00:00Z,exact,Clothianidin
micro_IA40244209_1178,2011,2011,2011-01-01T00:00:00Z,exact,Cyprosulfamide
micro_IA40244209_1180,2011,2011,2011-01-01T00:00:00Z,exact,Fluroxypyr-meptyl
micro_IA40244209_1182,2011,2011,2011-01-01T00:00:00Z,exact,Imazamox
micro_IA40244209_1184,2011,2011,2011-01-01T00:00:00Z,exact,Bentazon
micro_IA40244209_1186,2011,2011,2011-01-01T00:00:00Z,exact,Flonicamid
micro_IA40244209_1188,2011,2011,2011-01-01T00:00:00Z,exact,Imazethapyr
micro_IA40244209_1190,2011,2011,2011-01-01T00:00:00Z,exact,Propoxycarbazone-sodium
micro_IA40244209_1192,2011,2011,2011-01-01T00:00:00Z,exact,Propiconazole
micro_IA40244209_1194,2011,2011,2011-01-01T00:00:00Z,exact,Imazamox
micro_IA40244209_1196,2011,2011,2011-01-01T00:00:00Z,exact,S-metolachlor
micro_IA40244209_1198,2011,2011,2011-01-01T00:00:00Z,exact,Triadimenol
micro_IA40244209_1200,2011,2011,2011-01-01T00:00:00Z,exact,Pyraclostrobin
micro_IA40244209_1202,2011,2011,2011-01-01T00:00:00Z,exact,Trifloxystrobin
micro_IA40244209_1204,2011,2011,2011-01-01T00:00:00Z,exact,Thiabendazole
micro_IA40244209_1206,2011,2011,2011-01-01T00:00:00Z,exact,Fenpropathrin
micro_IA40244209_1312,2011,2011,2011-01-01T00:00:00Z,exact,Tralkoxydim
micro_IA40244209_1314,2011,2011,2011-01-01T00:00:00Z,exact,Foramsulfuron
micro_IA40244209_1316,2011,2011,2011-01-01T00:00:00Z,exact,Triflusulfuron-methyl
micro_IA40244209_1318,2011,2011,2011-01-01T00:00:00Z,exact,Tebuconazole
micro_IA40244209_1320,2011,2011,2011-01-01T00:00:00Z,exact,Azoxystrobin
micro_IA40244209_1322,2011,2011,2011-01-01T00:00:00Z,exact,Sulfentrazone
micro_IA40244209_1324,2011,2011,2011-01-01T00:00:00Z,exact,Acetamiprid
micro_IA40244209_1326,2011,2011,2011-01-01T00:00:00Z,exact,Pyrimethanil
micro_IA40244209_1328,2011,2011,2011-01-01T00:00:00Z,exact,The Nova Scotia directory of services for adoptive parents
micro_IA40244209_1350,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244209_1467,2011,2011,2011-01-01T00:00:00Z,exact,2009-10 annual report wholistic heath of Keewatin Yatthe Health Region residents
micro_IA40244209_1468,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-2011 together in wellness
micro_IA40244209_1480,2011,2011,2011-01-01T00:00:00Z,exact,"Annual report to the Minister of Health for the fiscal year ending March 31, 2011"
micro_IA40244209_1481,2011,2011,2011-01-01T00:00:00Z,exact,"Annual report to the Minister of Health year ended March 31, 2011"
micro_IA40244209_1482,2011,2011,2011-01-01T00:00:00Z,exact,It's time for greater collaboration...
micro_IA40244209_1483,2011,2011,2011-01-01T00:00:00Z,exact,2010/2011 annual report
micro_IA40244209_1497,2011,2011,2011-01-01T00:00:00Z,exact,The state of soft-shell clam (Mya arenaria) populations in three regions of eastern New Brunswick
micro_IA40244209_1559,2011,2011,2011-01-01T00:00:00Z,exact,Improving access and delivery of primary health care services in New Brunswick discussion paper
micro_IA40244209_1560,2011,2011,2011-01-01T00:00:00Z,exact,Staying connected a report of the task force on a centre of excellence for children and youth with complex needs
micro_IA40244209_1565,2011,2011,2011-01-01T00:00:00Z,exact,"The action plan for mental health in New Brunswick, 2011-18"
micro_IA40244209_1567,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244209_1607,2011,2011,2011-01-01T00:00:00Z,exact,2009 annual report
micro_IA40244209_1749,2011,2011,2011-01-01T00:00:00Z,exact,Linking range health assessment methodology with science rough fescue grasslands of British Columbia
micro_IA40244209_1752,2011,2011,2011-01-01T00:00:00Z,exact,Current housing research. Volume 18 (fall 2011)
micro_IA40244209_1864,2011,2011,2011-01-01T00:00:00Z,exact,"Living within our means back to balance : year 2 of the four-year plan, 2011-12"
micro_IA40244209_1901,2011,2011,2011-01-01T00:00:00Z,exact,Building together jobs & prosperity for Ontarians
micro_IA40244209_1978,2011,2011,2011-01-01T00:00:00Z,exact,"2010 annual Alberta labour market review employment, unemployment, economic regions, migration, Aboriginal people, industries, occupations, education, age groups"
micro_IA40244209_1982,2011,2011,2011-01-01T00:00:00Z,exact,Alberta public service workforce plan final report 2010-11
micro_IA40244209_2009,2011,2011,2011-01-01T00:00:00Z,exact,A guide to Aboriginal organizations in Alberta
micro_IA40244209_2018,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010
micro_IA40244209_2033,2011,2011,2011-01-01T00:00:00Z,exact,Metconazole
micro_IA40244209_2035,2011,2011,2011-01-01T00:00:00Z,exact,Metconazole
micro_IA40244209_2049,2011,2011,2011-01-01T00:00:00Z,exact,"Youth on the street and youth involved with child welfare maltreatment, mental health and substance use"
micro_IA40244209_2051,2011,2011,2011-01-01T00:00:00Z,exact,The Chief Public Health Officer's report on the state of public health in Canada 2011 youth and young adults--life in transition
micro_IA40244209_2052,2011,2011,2011-01-01T00:00:00Z,exact,L'administrateur en chef de la sante publique rapport sur l'etat de la sante publique au Canada 2011 jeunes et jeunes adultes--en periode de transition
micro_IA40244209_2063,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report Public Employees Disability Income Fund
micro_IA40244209_2114,2011,2011,2011-01-01T00:00:00Z,exact,Recommendations for indicator selection for Endeavour Hydrothermal Vents Marine Protected Area Recommandations concernant la selection d'indicateurs pour la zone de protection marine du champ hydrothermal Endeavour
micro_IA40244209_2119,2011,2011,2011-01-01T00:00:00Z,exact,"Lobster size at maturity estimates in eastern Cape Breton, Nova Scotia Estimations de la taille du homard a la maturite dans l'est du Cap-Breton, en Nouvelle-Ecosse"
micro_IA40244209_2137,2011,2011,2011-01-01T00:00:00Z,exact,Guideline lead on construction projects
micro_IA40244209_2163,2011,2011,2011-01-01T00:00:00Z,exact,"Health, not health care changing the conversation : 2010 annual report of the Chief Medical Officer of Health to the Ontario Legislative Assembly"
micro_IA40244209_2224,2011,2011,2011-01-01T00:00:00Z,exact,Saskatchewan Healthcare Employees' Pension Plan annual report 2010
micro_IA40244209_2225,2011,2011,2011-01-01T00:00:00Z,exact,"Annual report to the Minister of Health for the 2010-11 fiscal year ending March 31, 2011"
micro_IA40244209_2246,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 departmental performance report
micro_IA40244209_2276,2011,2011,2011-01-01T00:00:00Z,exact,2010-11 departmental performance report
micro_IA40244209_2277,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 rapport ministeriel sur le rendement
micro_IA40244209_2298,2011,2011,2011-01-01T00:00:00Z,exact,Aklavik statistical profile
micro_IA40244209_2299,2011,2011,2011-01-01T00:00:00Z,exact,Behchoko (Rae-Edzo) statistical profile
micro_IA40244209_2300,2011,2011,2011-01-01T00:00:00Z,exact,Colville Lake statistical profile
micro_IA40244209_2301,2011,2011,2011-01-01T00:00:00Z,exact,Deline statistical profile
micro_IA40244209_2302,2011,2011,2011-01-01T00:00:00Z,exact,Detah statistical profile
micro_IA40244209_2303,2011,2011,2011-01-01T00:00:00Z,exact,Fort Good Hope statistical profile
micro_IA40244209_2304,2011,2011,2011-01-01T00:00:00Z,exact,Fort Liard statistical profile
micro_IA40244209_2305,2011,2011,2011-01-01T00:00:00Z,exact,Fort McPherson statistical profile
micro_IA40244209_2306,2011,2011,2011-01-01T00:00:00Z,exact,Fort Resolution statistical profile
micro_IA40244209_2307,2011,2011,2011-01-01T00:00:00Z,exact,Fort Simpson statistical profile
micro_IA40244209_2308,2011,2011,2011-01-01T00:00:00Z,exact,Fort Smith statistical profile
micro_IA40244209_2309,2011,2011,2011-01-01T00:00:00Z,exact,Gameti statistical profile
micro_IA40244209_2310,2011,2011,2011-01-01T00:00:00Z,exact,Hay River statistical profile
micro_IA40244209_2486,2011,2011,2011-01-01T00:00:00Z,exact,2010-11 departmental performance report
micro_IA40244209_2487,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 rapport ministeriel sur le rendement
micro_IA40244209_2488,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 departmental performance report
micro_IA40244209_2518,2011,2011,2011-01-01T00:00:00Z,exact,2010-11 departmental performance report
micro_IA40244209_2577,2011,2011,2011-01-01T00:00:00Z,exact,"Infection prevention and control at long-term-care homes (section 3.06, 2009 annual report of the Auditor General of Ontario)"
micro_IA40244209_2582,2011,2011,2011-01-01T00:00:00Z,exact,A comprehensive diabetes strategy for New Brunswickers 2011-15
micro_IA40244209_2597,2011,2011,2011-01-01T00:00:00Z,exact,Report of the Provincial Auditor to the Legislative Assembly of Saskatchewan 2011 report. Volume 1
micro_IA40244209_2634,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Master Trust Combined Investment Fund
micro_IA40244209_2636,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Disability Income Plan-General
micro_IA40244209_2637,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Disability Income Plan-C.U.P.E
micro_IA40244209_2638,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Disability Income Plan-S.E.I.U
micro_IA40244209_2639,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Disability Income Plan-S.U.N
micro_IA40244209_2640,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Out-of-Scope Extended Health/Enhanced Dental Plan
micro_IA40244209_2641,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations In-Scope Extended Enhanced Dental Plan
micro_IA40244209_2642,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Group Life Insurance Plan
micro_IA40244209_2643,2011,2011,2011-01-01T00:00:00Z,exact,Financial statements of Saskatchewan Association of Health Organizations Core Dental Plan
micro_IA40244209_2649,2011,2011,2011-01-01T00:00:00Z,exact,"Investigation report H-2011-001 : Dr. Teik Im Ooi, carrying on business as Dr. Teik Im Ooi Medical Professional Corporation, Albert Park Medical Clinic, Albert Park Medical Centre and/or Albert Park Family Medical Centre"
micro_IA40244209_2658,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-2011
micro_IA40244209_2659,2011,2011,2011-01-01T00:00:00Z,exact,"2011 guide to crop protection weeds, plant diseases, insects"
micro_IA40244209_3328,2011,2011,2011-01-01T00:00:00Z,exact,Human capital and productivity in British Columbia a productivity discussion paper
micro_IA40244209_3364,2011,2011,2011-01-01T00:00:00Z,exact,Multilateral framework for labour market agreement for persons with disabilities Prince Edward Island eighth annual baseline report 2010-2011
micro_IA40244209_3423,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244209_3439,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244209_3493,2011,2011,2011-01-01T00:00:00Z,exact,Corporate plan 2012
micro_IA40244209_3494,2011,2011,2011-01-01T00:00:00Z,exact,2010 annual report
micro_IA40244209_3654,2011,2011,2011-01-01T00:00:00Z,exact,Pyrimethanil
micro_IA40244210_0028,2011,2011,2011-01-01T00:00:00Z,exact,Enhancing the continuum of care report of the Avoidable Hospitalization Advisory Panel
micro_IA40244210_0065,2011,2011,2011-01-01T00:00:00Z,exact,"Cardiovascular Health Nova Scotia bulletin improving cardiovascular health of Nova Scotians. Volume 5, issue 4 (winter 2011)"
micro_IA40244210_0066,2011,2011,2011-01-01T00:00:00Z,exact,"Cardiovascular Health Nova Scotia bulletin improving cardiovascular health of Nova Scotians. Volume 6, issue 1 (spring 2011)"
micro_IA40244210_0778,2011,2011,2011-01-01T00:00:00Z,exact,Consolidated financial statements of the government of Alberta annual report 2010-2011
micro_IA40244210_0787,2011,2011,2011-01-01T00:00:00Z,exact,"Report on French language services, 2010-11"
micro_IA40244210_0804,2011,2011,2011-01-01T00:00:00Z,exact,Housing affordability and the well-being of children toward a longitudinal research strategy
micro_IA40244210_0840,2011,2011,2011-01-01T00:00:00Z,exact,New relationships with Aboriginal peoples and communities in British Columbia annual report on progress 2010-2011
micro_IA40244210_0857,2011,2011,2011-01-01T00:00:00Z,exact,Comprehensive brief on open access to publications and research data for the federal granting agencies
micro_IA40244210_0893,2011,2011,2011-01-01T00:00:00Z,exact,Aboriginal Affairs and Northern Development Canada (AANDC) national emergency managment plan
micro_IA40244210_0996,2011,2011,2011-01-01T00:00:00Z,exact,Saskatchewan Formulary bulletin update to the 60th edition of the Saskatchewan Formulary
micro_IA40244210_0997,2011,2011,2011-01-01T00:00:00Z,exact,Saskatchewan Formulary bulletin update to the 60th edition of the Saskatchewan Formulary
micro_IA40244210_0998,2011,2011,2011-01-01T00:00:00Z,exact,Saskatchewan Formulary bulletin update to the 60th edition of the Saskatchewan Formulary
micro_IA40244210_0999,2011,2011,2011-01-01T00:00:00Z,exact,Saskatchewan Formulary bulletin update to the 60th edition of the Saskatchewan Formulary
micro_IA40244210_1016,2011,2011,2011-01-01T00:00:00Z,exact,"10-11 annual report superannuation, dental"
micro_IA40244210_1071,2011,2011,2011-01-01T00:00:00Z,exact,Confined spaces guideline
micro_IA40244210_1078,2011,2011,2011-01-01T00:00:00Z,exact,Ventilation inspection and report for health care and residential facilities
micro_IA40244210_1094,2011,2011,2011-01-01T00:00:00Z,exact,Report to the Legislature 2010/2011
micro_IA40244210_1112,2011,2011,2011-01-01T00:00:00Z,exact,"Alberta's supply outlook model 2011-2021 visible minorities, aboriginals, and people with disabilities"
micro_IA40244210_1204,2011,2011,2011-01-01T00:00:00Z,exact,Arraagutamaarsiutiit tusartisigutiit 2010-2011 Annual report 2010-2011 = Rapport annuel 2010-2011
micro_IA40244210_1207,2011,2011,2011-01-01T00:00:00Z,exact,Portrait of official-language minorities in Canada Francophones in New Brunswick
micro_IA40244210_1209,2011,2011,2011-01-01T00:00:00Z,exact,Portrait of official-language minorities in Canada Francophones in Alberta
micro_IA40244210_1302,2011,2011,2011-01-01T00:00:00Z,exact,Guide to services 2012
micro_IA40244210_1312,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244210_1322,2011,2011,2011-01-01T00:00:00Z,exact,Newborn screening in Manitoba information for health care providers
micro_IA40244210_1387,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244210_1391,2011,2011,2011-01-01T00:00:00Z,exact,"2011 annual report for the fiscal year April 1, 2010 to March 31, 2011"
micro_IA40244210_1394,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010/2011
micro_IA40244210_1402,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244210_1419,2011,2011,2011-01-01T00:00:00Z,exact,South Eastman Health/Sante Sud-Est annual report to the community 2010-2011
micro_IA40244210_1420,2011,2011,2011-01-01T00:00:00Z,exact,Rapport annuel a la collectivite South Eastman Health/Sante Sud-Est 2010-2011
micro_IA40244210_1423,2011,2011,2011-01-01T00:00:00Z,exact,Community contact. March/April 2011
micro_IA40244210_1430,2011,2011,2011-01-01T00:00:00Z,exact,2011/12 quarterly financial report April to September 2011
micro_IA40244210_1432,2011,2011,2011-01-01T00:00:00Z,exact,2011/12 quarterly financial report April to June 2011
micro_IA40244210_1433,2011,2011,2011-01-01T00:00:00Z,exact,2010/11 quarterly financial report April to December 2010
micro_IA40244210_1439,2011,2011,2011-01-01T00:00:00Z,exact,Salmonellosis (nontyphoidal)
micro_IA40244210_1440,2011,2011,2011-01-01T00:00:00Z,exact,"Measles, mumps and rubella (MMR) vaccine communicable disease control--factsheet"
micro_IA40244210_1441,2011,2011,2011-01-01T00:00:00Z,exact,Shigellosis (bacillary dysentery)
micro_IA40244210_1442,2011,2011,2011-01-01T00:00:00Z,exact,Manitoba Immunization Monitoring System (MIMS) annual report 2010
micro_IA40244210_1444,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244210_1446,2011,2011,2011-01-01T00:00:00Z,exact,2010-2011 annual report
micro_IA40244210_1447,2011,2011,2011-01-01T00:00:00Z,exact,Annual report 2010-2011 best possible health for all!
micro_IA40244210_1448,2011,2011,2011-01-01T00:00:00Z,exact,Care for all annual report 2010/2011
micro_IA40244210_1453,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 1 (January 2011)"
micro_IA40244210_1454,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 2 (February 2011)"
micro_IA40244210_1455,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 3 (March 2011)"
micro_IA40244210_1456,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 4 (April 2011)"
micro_IA40244210_1457,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 5 (May 2011)"
micro_IA40244210_1458,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 6 (June 2011)"
micro_IA40244210_1459,2011,2011,2011-01-01T00:00:00Z,exact,"MHR connections. Volume 11, number 7-8 (Summer 2011)"
